,c,h,res_frac,t_10
35825,39.626886387014785,3.18062569279412e-09,1.0,3.275
35826,39.626886387014785,3.3312947879346744e-09,1.0,3.275
35827,39.626886387014785,3.4891012134067745e-09,1.0,3.275
35828,39.626886387014785,3.6543830709572574e-09,1.0,3.275
35829,39.626886387014785,3.827494478516312e-09,1.0,3.2708333333333335
35830,39.626886387014785,4.0088063288984654e-09,1.0,3.2708333333333335
35831,39.626886387014785,4.198707084443911e-09,1.0,3.2708333333333335
35832,39.626886387014785,4.397603609302722e-09,1.0,3.2708333333333335
35833,39.626886387014785,4.605922041145107e-09,1.0,3.2666666666666666
35834,39.626886387014785,4.82410870416537e-09,1.0,3.2666666666666666
35835,39.626886387014785,5.052631065335681e-09,1.0,3.2666666666666666
35836,39.626886387014785,5.291978735958443e-09,1.0,3.2624999999999997
35837,39.626886387014785,5.542664520663108e-09,1.0,3.2624999999999997
35838,39.626886387014785,5.8052255160949e-09,1.0,3.2624999999999997
35839,39.626886387014785,6.080224261649425e-09,1.0,3.2583333333333333
35840,39.626886387014785,6.368249944718587e-09,1.0,3.2583333333333333
35841,39.626886387014785,6.669919663030123e-09,1.0,3.2583333333333333
35842,39.626886387014785,6.9858797467852504e-09,1.0,3.2541666666666664
35843,39.626886387014785,7.316807143427197e-09,1.0,3.2541666666666664
35844,39.626886387014785,7.66341086800746e-09,1.0,3.25
35845,39.626886387014785,8.026433522257176e-09,1.0,3.25
35846,39.626886387014785,8.406652885618327e-09,1.0,3.245833333333333
35847,39.626886387014785,8.804883581643467e-09,1.0,3.245833333333333
35848,39.626886387014785,9.22197882333433e-09,1.0,3.2416666666666667
35849,39.626886387014785,9.658832241158706e-09,1.0,3.2416666666666667
35850,39.626886387014785,1.0116379797662073e-08,1.0,3.2375
35851,39.626886387014785,1.0595601792776162e-08,1.0,3.2333333333333334
35852,39.626886387014785,1.1097524964120724e-08,1.0,3.2291666666666665
35853,39.626886387014785,1.1623224686798526e-08,1.0,3.2291666666666665
35854,39.626886387014785,1.2173827277396616e-08,1.0,3.225
35855,39.626886387014785,1.2750512407130138e-08,1.0,3.220833333333333
35856,39.626886387014785,1.3354515629298991e-08,1.0,3.216666666666667
35857,39.626886387014785,1.3987131026472389e-08,1.0,3.2125
35858,39.626886387014785,1.464971398307286e-08,1.0,3.2083333333333335
35859,39.626886387014785,1.534368408930013e-08,1.0,3.2041666666666666
35860,39.626886387014785,1.6070528182616396e-08,1.0,3.1958333333333333
35861,39.626886387014785,1.683180353330957e-08,1.0,3.1916666666666664
35862,39.626886387014785,1.7629141180959484e-08,1.0,3.1875
35863,39.626886387014785,1.846424942895544e-08,1.0,3.1791666666666667
35864,39.626886387014785,1.9338917504552316e-08,1.0,3.175
35865,39.626886387014785,2.025501939230668e-08,1.0,3.1666666666666665
35866,39.626886387014785,2.1214517849106302e-08,1.0,3.158333333333333
35867,39.626886387014785,2.2219468609395242e-08,1.0,3.15
35868,39.626886387014785,2.327202478960409e-08,1.0,3.1416666666666666
35869,39.626886387014785,2.437444150122221e-08,1.0,3.1333333333333333
35870,39.626886387014785,2.5529080682395182e-08,1.0,3.120833333333333
35871,39.626886387014785,2.673841615839947e-08,1.0,3.1083333333333334
35872,39.626886387014785,2.8005038941836313e-08,1.0,3.095833333333333
35873,39.626886387014785,2.9331662783900444e-08,1.0,3.0833333333333335
35874,39.626886387014785,3.072112998861758e-08,1.0,3.0666666666666664
35875,39.626886387014785,3.217641750250738e-08,1.0,3.05
35876,39.626886387014785,3.3700643292719294e-08,1.0,3.029166666666667
35877,39.626886387014785,3.529707302730651e-08,1.0,3.0083333333333333
35878,39.626886387014785,3.696912707195029e-08,1.0,2.9875
35879,39.626886387014785,3.872038781812556e-08,1.0,2.970833333333333
35880,39.626886387014785,4.0554607358408305e-08,1.0,2.95
35881,39.626886387014785,4.2475715525369e-08,1.0,2.925
35882,39.626886387014785,4.448782831127586e-08,1.0,2.8958333333333335
35883,39.626886387014785,4.659525668664683e-08,1.0,2.8666666666666667
35884,39.626886387014785,4.880251583654432e-08,1.0,2.8291666666666666
35885,39.626886387014785,5.1114334834401685e-08,1.0,2.7875
35886,39.626886387014785,5.353566677410725e-08,1.0,2.7375
35887,39.626886387014785,5.6071699382054595e-08,1.0,2.6875
35888,39.626886387014785,5.8727866131894834e-08,1.0,2.625
35889,39.626886387014785,6.150985788580502e-08,1.0,2.5541666666666667
35890,39.626886387014785,6.442363508721375e-08,1.0,2.4833333333333334
35891,39.626886387014785,6.747544053110695e-08,1.0,2.4
35892,39.626886387014785,7.067181273927493e-08,1.0,2.3166666666666664
35893,39.626886387014785,7.401959996915646e-08,1.0,2.225
35894,39.626886387014785,7.752597488629462e-08,1.0,2.125
35895,39.626886387014785,8.119844993184015e-08,1.0,2.0208333333333335
35896,39.626886387014785,8.504489341802679e-08,1.0,1.9416666666666667
35897,39.626886387014785,8.907354638610442e-08,1.0,1.8708333333333333
35898,39.626886387014785,9.329304026284688e-08,1.0,1.8
35899,39.626886387014785,9.771241535346499e-08,1.0,1.7291666666666667
35900,39.626886387014785,1.0234114021054531e-07,1.0,1.6583333333333332
35901,39.626886387014785,1.0718913192051278e-07,1.0,1.5916666666666666
35902,39.626886387014785,1.1226677735108137e-07,1.0,1.5208333333333333
35903,39.626886387014785,1.1758495540521572e-07,1.0,1.4541666666666666
35904,39.626886387014785,1.2315506032928263e-07,1.0,1.3875
35905,39.626886387014785,1.2898902612533084e-07,1.0,1.3208333333333333
35906,39.626886387014785,1.3509935211980266e-07,1.0,1.2583333333333333
35907,39.626886387014785,1.4149912974345763e-07,1.0,1.1916666666666667
35908,39.626886387014785,1.4820207057988588e-07,1.0,1.1291666666666667
35909,39.626886387014785,1.5522253574270482e-07,1.0,1.0666666666666667
35910,39.626886387014785,1.6257556664437955e-07,1.0,1.0
35911,39.626886387014785,1.7027691722259e-07,1.0,0.9625
35912,39.626886387014785,1.7834308769319098e-07,1.0,0.9208333333333333
35913,39.626886387014785,1.867913599020783e-07,1.0,0.8833333333333333
35914,39.626886387014785,1.9563983435170653e-07,1.0,0.85
35915,39.626886387014785,2.0490746898158485e-07,1.0,0.8166666666666667
35916,39.626886387014785,2.146141197858404e-07,1.0,0.7833333333333333
35917,39.626886387014785,2.2478058335487258e-07,1.0,0.75
35918,39.626886387014785,2.3542864143224184e-07,1.0,0.7208333333333333
35919,39.626886387014785,2.465811075822604e-07,1.0,0.6916666666666667
35920,39.626886387014785,2.582618760682678e-07,1.0,0.6625
35921,39.626886387014785,2.704959730463135e-07,1.0,0.6333333333333333
35922,39.626886387014785,2.8330961018393244e-07,1.0,0.6083333333333333
35923,39.626886387014785,2.96730240818887e-07,1.0,0.5833333333333334
35924,39.626886387014785,3.1078661877820147e-07,1.0,0.5583333333333333
35925,39.626886387014785,3.2550885998350605e-07,1.0,0.5375
35926,39.626886387014785,3.409285069746812e-07,1.0,0.5166666666666666
35927,39.626886387014785,3.570785964900463e-07,1.0,0.49583333333333335
35928,39.626886387014785,3.7399373024787986e-07,1.0,0.475
35929,39.626886387014785,3.917101490809261e-07,1.0,0.45416666666666666
35930,39.626886387014785,4.1026581058271957e-07,1.0,0.4375
35931,39.626886387014785,4.29700470432084e-07,1.0,0.4166666666666667
35932,39.626886387014785,4.500557675700499e-07,1.0,0.4
35933,39.626886387014785,4.7137531341167254e-07,1.0,0.3833333333333333
35934,39.626886387014785,4.937047852839005e-07,1.0,0.37083333333333335
35935,39.626886387014785,5.170920242896761e-07,1.0,0.3541666666666667
35936,39.626886387014785,5.415871378079472e-07,1.0,0.3416666666666667
35937,39.626886387014785,5.672426068491979e-07,1.0,0.325
35938,39.626886387014785,5.941133984965035e-07,1.0,0.3125
35939,39.626886387014785,6.222570836730233e-07,1.0,0.3
35940,39.626886387014785,6.517339604882428e-07,1.0,0.2875
35941,39.626886387014785,6.826071834272388e-07,1.0,0.275
35942,39.626886387014785,7.149428986597579e-07,1.0,0.26666666666666666
35943,39.626886387014785,7.488103857590024e-07,1.0,0.25416666666666665
35944,39.626886387014785,7.842822061337683e-07,1.0,0.24583333333333332
35945,39.626886387014785,8.214343584919432e-07,1.0,0.23333333333333334
35946,39.626886387014785,8.603464416684503e-07,1.0,0.225
35947,39.626886387014785,9.011018251665021e-07,1.0,0.21666666666666667
35948,39.626886387014785,9.437878277775383e-07,1.0,0.20833333333333334
35949,39.626886387014785,9.884959046625588e-07,1.0,0.2
35950,39.626886387014785,1.035321843295663e-06,1.0,0.19166666666666665
35951,39.626886387014785,1.0843659686896112e-06,1.0,0.18333333333333332
35952,39.626886387014785,1.1357333583431054e-06,1.0,0.175
35953,39.626886387014785,1.1895340673703199e-06,1.0,0.17083333333333334
35954,39.626886387014785,1.2458833642950085e-06,1.0,0.1625
35955,39.626886387014785,1.3049019780144031e-06,1.0,0.15416666666666667
35956,39.626886387014785,1.3667163564620076e-06,1.0,0.15
35957,39.626886387014785,1.4314589375234788e-06,1.0,0.14166666666666666
35958,39.626886387014785,1.499268432786046e-06,1.0,0.1375
35959,39.626886387014785,1.570290124729378e-06,1.0,0.13333333333333333
35960,39.626886387014785,1.6446761779946648e-06,1.0,0.12916666666666665
35961,39.626886387014785,1.7225859653987878e-06,1.0,0.12083333333333333
35962,39.626886387014785,1.8041864093920722e-06,1.0,0.11666666666666667
35963,39.626886387014785,1.88965233969121e-06,1.0,0.1125
35964,39.626886387014785,1.9791668678535575e-06,1.0,0.10833333333333334
35965,39.626886387014785,2.0729217795953723e-06,1.0,0.10416666666666667
35966,39.626886387014785,2.1711179456945056e-06,1.0,0.1
35967,39.626886387014785,2.273965752357928e-06,1.0,0.09583333333333333
35968,39.626886387014785,2.3816855519761587e-06,1.0,0.09166666666666666
35969,39.626886387014785,2.494508135230317e-06,1.0,0.0875
35970,39.626886387014785,2.6126752255633296e-06,1.0,0.0875
35971,39.626886387014785,2.7364399970746726e-06,1.0,0.08333333333333333
35972,39.626886387014785,2.866067616948251e-06,1.0,0.07916666666666666
35973,39.626886387014785,3.0018358135755894e-06,1.0,0.075
35974,39.626886387014785,3.144035471591501e-06,1.0,0.075
35975,39.626886387014785,3.2929712550971522e-06,1.0,0.07083333333333333
35976,39.626886387014785,3.44896226040576e-06,1.0,0.06666666666666667
35977,39.626886387014785,3.6123426997094313e-06,1.0,0.06666666666666667
35978,39.626886387014785,3.78346261713193e-06,1.0,0.0625
35979,39.626886387014785,3.9626886387014795e-06,1.0,0.0625
35980,39.626886387014785,4.150404757850477e-06,1.0,0.058333333333333334
35981,39.626886387014785,4.347013158125028e-06,1.0,0.05416666666666667
35982,39.626886387014785,4.552935074866949e-06,1.0,0.05416666666666667
35983,39.626886387014785,4.7686116977144705e-06,1.0,0.05
35984,39.626886387014785,4.994505115855141e-06,1.0,0.05
35985,39.626886387014785,5.231099308056264e-06,1.0,0.05
35986,39.626886387014785,5.478901179593947e-06,1.0,0.04583333333333333
35987,39.626886387014785,5.738441648302394e-06,1.0,0.04583333333333333
35988,39.626886387014785,6.010276782070383e-06,1.0,0.041666666666666664
35989,39.626886387014785,6.2949889902218896e-06,1.0,0.041666666666666664
35990,39.626886387014785,6.59318827133355e-06,1.0,0.041666666666666664
35991,39.626886387014785,6.9055135201623314e-06,1.0,0.0375
35992,39.626886387014785,7.232633896483535e-06,1.0,0.0375
35993,39.626886387014785,7.575250258771914e-06,1.0,0.0375
35994,39.626886387014785,7.934096665797493e-06,1.0,0.03333333333333333
35995,39.626886387014785,8.309941949353398e-06,1.0,0.03333333333333333
35996,39.626886387014785,8.703591361485167e-06,1.0,0.03333333333333333
35997,39.626886387014785,9.115888299750829e-06,1.0,0.03333333333333333
35998,39.626886387014785,9.547716114208058e-06,1.0,0.029166666666666667
35999,39.626886387014785,1.0000000000000003e-05,1.0,0.029166666666666667
36000,41.50404757850477,1.0000000000000003e-09,0.9999999851368718,3.4208333333333334
36001,41.50404757850477,1.04737089795945e-09,0.9999999891065192,3.4208333333333334
36002,41.50404757850477,1.0969857978923838e-09,0.9999999921432398,3.4208333333333334
36003,41.50404757850477,1.1489510001873094e-09,0.999999994411535,3.4208333333333334
36004,41.50404757850477,1.2033778407775896e-09,0.9999999960916602,3.4208333333333334
36005,41.50404757850477,1.2603829296797278e-09,0.9999999973130789,3.4208333333333334
36006,41.50404757850477,1.3200884008314183e-09,0.9999999981819148,3.4208333333333334
36007,41.50404757850477,1.382622173764656e-09,0.9999999987938075,3.4208333333333334
36008,41.50404757850477,1.448118227674534e-09,0.9999999992152706,3.4208333333333334
36009,41.50404757850477,1.5167168884709228e-09,0.999999999500124,3.4208333333333334
36010,41.50404757850477,1.588565129428053e-09,0.9999999996875375,3.4208333333333334
36011,41.50404757850477,1.6638168860761293e-09,0.999999999809447,3.4208333333333334
36012,41.50404757850477,1.7426333860096503e-09,0.999999999886299,3.4166666666666665
36013,41.50404757850477,1.8251834943190437e-09,0.9999999999339275,3.4166666666666665
36014,41.50404757850477,1.911644075385702e-09,0.9999999999625091,3.4166666666666665
36015,41.50404757850477,2.0022003718155847e-09,0.9999999999793258,3.4166666666666665
36016,41.50404757850477,2.0970464013232334e-09,0.9999999999889058,3.4166666666666665
36017,41.50404757850477,2.1963853724165465e-09,0.9999999999942134,3.4166666666666665
36018,41.50404757850477,2.300430119772919e-09,0.9999999999970789,3.4166666666666665
36019,41.50404757850477,2.409403560239525e-09,1.0,3.4166666666666665
36020,41.50404757850477,2.5235391704347665e-09,1.0,3.4125
36021,41.50404757850477,2.6430814869741065e-09,1.0,3.4125
36022,41.50404757850477,2.7682866303920673e-09,1.0,3.4125
36023,41.50404757850477,2.899422853882877e-09,1.0,3.4125
36024,41.50404757850477,3.036771118035458e-09,1.0,3.4125
36025,41.50404757850477,3.18062569279412e-09,1.0,3.4125
36026,41.50404757850477,3.3312947879346744e-09,1.0,3.408333333333333
36027,41.50404757850477,3.4891012134067745e-09,1.0,3.408333333333333
36028,41.50404757850477,3.6543830709572574e-09,1.0,3.404166666666667
36029,41.50404757850477,3.827494478516312e-09,1.0,3.408333333333333
36030,41.50404757850477,4.0088063288984654e-09,1.0,3.404166666666667
36031,41.50404757850477,4.198707084443911e-09,1.0,3.404166666666667
36032,41.50404757850477,4.397603609302722e-09,1.0,3.404166666666667
36033,41.50404757850477,4.605922041145107e-09,1.0,3.404166666666667
36034,41.50404757850477,4.82410870416537e-09,1.0,3.4
36035,41.50404757850477,5.052631065335681e-09,1.0,3.4
36036,41.50404757850477,5.291978735958443e-09,1.0,3.4
36037,41.50404757850477,5.542664520663108e-09,1.0,3.3958333333333335
36038,41.50404757850477,5.8052255160949e-09,1.0,3.3958333333333335
36039,41.50404757850477,6.080224261649425e-09,1.0,3.3958333333333335
36040,41.50404757850477,6.368249944718587e-09,1.0,3.3916666666666666
36041,41.50404757850477,6.669919663030123e-09,1.0,3.3916666666666666
36042,41.50404757850477,6.9858797467852504e-09,1.0,3.3874999999999997
36043,41.50404757850477,7.316807143427197e-09,1.0,3.3874999999999997
36044,41.50404757850477,7.66341086800746e-09,1.0,3.3833333333333333
36045,41.50404757850477,8.026433522257176e-09,1.0,3.3833333333333333
36046,41.50404757850477,8.406652885618327e-09,1.0,3.3833333333333333
36047,41.50404757850477,8.804883581643467e-09,1.0,3.3791666666666664
36048,41.50404757850477,9.22197882333433e-09,1.0,3.375
36049,41.50404757850477,9.658832241158706e-09,1.0,3.375
36050,41.50404757850477,1.0116379797662073e-08,1.0,3.370833333333333
36051,41.50404757850477,1.0595601792776162e-08,1.0,3.3666666666666667
36052,41.50404757850477,1.1097524964120724e-08,1.0,3.3666666666666667
36053,41.50404757850477,1.1623224686798526e-08,1.0,3.3625
36054,41.50404757850477,1.2173827277396616e-08,1.0,3.3583333333333334
36055,41.50404757850477,1.2750512407130138e-08,1.0,3.3541666666666665
36056,41.50404757850477,1.3354515629298991e-08,1.0,3.35
36057,41.50404757850477,1.3987131026472389e-08,1.0,3.345833333333333
36058,41.50404757850477,1.464971398307286e-08,1.0,3.341666666666667
36059,41.50404757850477,1.534368408930013e-08,1.0,3.3375
36060,41.50404757850477,1.6070528182616396e-08,1.0,3.3291666666666666
36061,41.50404757850477,1.683180353330957e-08,1.0,3.3249999999999997
36062,41.50404757850477,1.7629141180959484e-08,1.0,3.3166666666666664
36063,41.50404757850477,1.846424942895544e-08,1.0,3.3125
36064,41.50404757850477,1.9338917504552316e-08,1.0,3.3041666666666667
36065,41.50404757850477,2.025501939230668e-08,1.0,3.2958333333333334
36066,41.50404757850477,2.1214517849106302e-08,1.0,3.2875
36067,41.50404757850477,2.2219468609395242e-08,1.0,3.279166666666667
36068,41.50404757850477,2.327202478960409e-08,1.0,3.2708333333333335
36069,41.50404757850477,2.437444150122221e-08,1.0,3.2624999999999997
36070,41.50404757850477,2.5529080682395182e-08,1.0,3.25
36071,41.50404757850477,2.673841615839947e-08,1.0,3.2375
36072,41.50404757850477,2.8005038941836313e-08,1.0,3.225
36073,41.50404757850477,2.9331662783900444e-08,1.0,3.2083333333333335
36074,41.50404757850477,3.072112998861758e-08,1.0,3.1916666666666664
36075,41.50404757850477,3.217641750250738e-08,1.0,3.175
36076,41.50404757850477,3.3700643292719294e-08,1.0,3.154166666666667
36077,41.50404757850477,3.529707302730651e-08,1.0,3.1291666666666664
36078,41.50404757850477,3.696912707195029e-08,1.0,3.1041666666666665
36079,41.50404757850477,3.872038781812556e-08,1.0,3.0708333333333333
36080,41.50404757850477,4.0554607358408305e-08,1.0,3.0375
36081,41.50404757850477,4.2475715525369e-08,1.0,2.995833333333333
36082,41.50404757850477,4.448782831127586e-08,1.0,2.966666666666667
36083,41.50404757850477,4.659525668664683e-08,1.0,2.9291666666666667
36084,41.50404757850477,4.880251583654432e-08,1.0,2.8875
36085,41.50404757850477,5.1114334834401685e-08,1.0,2.841666666666667
36086,41.50404757850477,5.353566677410725e-08,1.0,2.7875
36087,41.50404757850477,5.6071699382054595e-08,1.0,2.725
36088,41.50404757850477,5.8727866131894834e-08,1.0,2.6625
36089,41.50404757850477,6.150985788580502e-08,1.0,2.5875
36090,41.50404757850477,6.442363508721375e-08,1.0,2.5083333333333333
36091,41.50404757850477,6.747544053110695e-08,1.0,2.425
36092,41.50404757850477,7.067181273927493e-08,1.0,2.3333333333333335
36093,41.50404757850477,7.401959996915646e-08,1.0,2.2375
36094,41.50404757850477,7.752597488629462e-08,1.0,2.1375
36095,41.50404757850477,8.119844993184015e-08,1.0,2.033333333333333
36096,41.50404757850477,8.504489341802679e-08,1.0,1.9458333333333333
36097,41.50404757850477,8.907354638610442e-08,1.0,1.875
36098,41.50404757850477,9.329304026284688e-08,1.0,1.8041666666666667
36099,41.50404757850477,9.771241535346499e-08,1.0,1.7333333333333334
36100,41.50404757850477,1.0234114021054531e-07,1.0,1.6624999999999999
36101,41.50404757850477,1.0718913192051278e-07,1.0,1.5916666666666666
36102,41.50404757850477,1.1226677735108137e-07,1.0,1.5208333333333333
36103,41.50404757850477,1.1758495540521572e-07,1.0,1.4541666666666666
36104,41.50404757850477,1.2315506032928263e-07,1.0,1.3875
36105,41.50404757850477,1.2898902612533084e-07,1.0,1.3208333333333333
36106,41.50404757850477,1.3509935211980266e-07,1.0,1.2583333333333333
36107,41.50404757850477,1.4149912974345763e-07,1.0,1.1916666666666667
36108,41.50404757850477,1.4820207057988588e-07,1.0,1.1291666666666667
36109,41.50404757850477,1.5522253574270482e-07,1.0,1.0666666666666667
36110,41.50404757850477,1.6257556664437955e-07,1.0,1.0
36111,41.50404757850477,1.7027691722259e-07,1.0,0.9625
36112,41.50404757850477,1.7834308769319098e-07,1.0,0.9208333333333333
36113,41.50404757850477,1.867913599020783e-07,1.0,0.8833333333333333
36114,41.50404757850477,1.9563983435170653e-07,1.0,0.85
36115,41.50404757850477,2.0490746898158485e-07,1.0,0.8125
36116,41.50404757850477,2.146141197858404e-07,1.0,0.7791666666666667
36117,41.50404757850477,2.2478058335487258e-07,1.0,0.75
36118,41.50404757850477,2.3542864143224184e-07,1.0,0.7166666666666667
36119,41.50404757850477,2.465811075822604e-07,1.0,0.6875
36120,41.50404757850477,2.582618760682678e-07,1.0,0.6625
36121,41.50404757850477,2.704959730463135e-07,1.0,0.6333333333333333
36122,41.50404757850477,2.8330961018393244e-07,1.0,0.6083333333333333
36123,41.50404757850477,2.96730240818887e-07,1.0,0.5833333333333334
36124,41.50404757850477,3.1078661877820147e-07,1.0,0.5583333333333333
36125,41.50404757850477,3.2550885998350605e-07,1.0,0.5375
36126,41.50404757850477,3.409285069746812e-07,1.0,0.5166666666666666
36127,41.50404757850477,3.570785964900463e-07,1.0,0.49583333333333335
36128,41.50404757850477,3.7399373024787986e-07,1.0,0.475
36129,41.50404757850477,3.917101490809261e-07,1.0,0.45416666666666666
36130,41.50404757850477,4.1026581058271957e-07,1.0,0.4375
36131,41.50404757850477,4.29700470432084e-07,1.0,0.4166666666666667
36132,41.50404757850477,4.500557675700499e-07,1.0,0.4
36133,41.50404757850477,4.7137531341167254e-07,1.0,0.3833333333333333
36134,41.50404757850477,4.937047852839005e-07,1.0,0.37083333333333335
36135,41.50404757850477,5.170920242896761e-07,1.0,0.3541666666666667
36136,41.50404757850477,5.415871378079472e-07,1.0,0.3375
36137,41.50404757850477,5.672426068491979e-07,1.0,0.325
36138,41.50404757850477,5.941133984965035e-07,1.0,0.3125
36139,41.50404757850477,6.222570836730233e-07,1.0,0.3
36140,41.50404757850477,6.517339604882428e-07,1.0,0.2875
36141,41.50404757850477,6.826071834272388e-07,1.0,0.275
36142,41.50404757850477,7.149428986597579e-07,1.0,0.26666666666666666
36143,41.50404757850477,7.488103857590024e-07,1.0,0.25416666666666665
36144,41.50404757850477,7.842822061337683e-07,1.0,0.24166666666666667
36145,41.50404757850477,8.214343584919432e-07,1.0,0.23333333333333334
36146,41.50404757850477,8.603464416684503e-07,1.0,0.225
36147,41.50404757850477,9.011018251665021e-07,1.0,0.21666666666666667
36148,41.50404757850477,9.437878277775383e-07,1.0,0.20833333333333334
36149,41.50404757850477,9.884959046625588e-07,1.0,0.2
36150,41.50404757850477,1.035321843295663e-06,1.0,0.19166666666666665
36151,41.50404757850477,1.0843659686896112e-06,1.0,0.18333333333333332
36152,41.50404757850477,1.1357333583431054e-06,1.0,0.175
36153,41.50404757850477,1.1895340673703199e-06,1.0,0.16666666666666666
36154,41.50404757850477,1.2458833642950085e-06,1.0,0.1625
36155,41.50404757850477,1.3049019780144031e-06,1.0,0.15416666666666667
36156,41.50404757850477,1.3667163564620076e-06,1.0,0.15
36157,41.50404757850477,1.4314589375234788e-06,1.0,0.14166666666666666
36158,41.50404757850477,1.499268432786046e-06,1.0,0.1375
36159,41.50404757850477,1.570290124729378e-06,1.0,0.13333333333333333
36160,41.50404757850477,1.6446761779946648e-06,1.0,0.125
36161,41.50404757850477,1.7225859653987878e-06,1.0,0.12083333333333333
36162,41.50404757850477,1.8041864093920722e-06,1.0,0.11666666666666667
36163,41.50404757850477,1.88965233969121e-06,1.0,0.1125
36164,41.50404757850477,1.9791668678535575e-06,1.0,0.10833333333333334
36165,41.50404757850477,2.0729217795953723e-06,1.0,0.10416666666666667
36166,41.50404757850477,2.1711179456945056e-06,1.0,0.1
36167,41.50404757850477,2.273965752357928e-06,1.0,0.09583333333333333
36168,41.50404757850477,2.3816855519761587e-06,1.0,0.09166666666666666
36169,41.50404757850477,2.494508135230317e-06,1.0,0.0875
36170,41.50404757850477,2.6126752255633296e-06,1.0,0.08333333333333333
36171,41.50404757850477,2.7364399970746726e-06,1.0,0.08333333333333333
36172,41.50404757850477,2.866067616948251e-06,1.0,0.07916666666666666
36173,41.50404757850477,3.0018358135755894e-06,1.0,0.075
36174,41.50404757850477,3.144035471591501e-06,1.0,0.075
36175,41.50404757850477,3.2929712550971522e-06,1.0,0.07083333333333333
36176,41.50404757850477,3.44896226040576e-06,1.0,0.06666666666666667
36177,41.50404757850477,3.6123426997094313e-06,1.0,0.06666666666666667
36178,41.50404757850477,3.78346261713193e-06,1.0,0.0625
36179,41.50404757850477,3.9626886387014795e-06,1.0,0.058333333333333334
36180,41.50404757850477,4.150404757850477e-06,1.0,0.058333333333333334
36181,41.50404757850477,4.347013158125028e-06,1.0,0.05416666666666667
36182,41.50404757850477,4.552935074866949e-06,1.0,0.05416666666666667
36183,41.50404757850477,4.7686116977144705e-06,1.0,0.05
36184,41.50404757850477,4.994505115855141e-06,1.0,0.05
36185,41.50404757850477,5.231099308056264e-06,1.0,0.05
36186,41.50404757850477,5.478901179593947e-06,1.0,0.04583333333333333
36187,41.50404757850477,5.738441648302394e-06,1.0,0.04583333333333333
36188,41.50404757850477,6.010276782070383e-06,1.0,0.041666666666666664
36189,41.50404757850477,6.2949889902218896e-06,1.0,0.041666666666666664
36190,41.50404757850477,6.59318827133355e-06,1.0,0.041666666666666664
36191,41.50404757850477,6.9055135201623314e-06,1.0,0.0375
36192,41.50404757850477,7.232633896483535e-06,1.0,0.0375
36193,41.50404757850477,7.575250258771914e-06,1.0,0.0375
36194,41.50404757850477,7.934096665797493e-06,1.0,0.03333333333333333
36195,41.50404757850477,8.309941949353398e-06,1.0,0.03333333333333333
36196,41.50404757850477,8.703591361485167e-06,1.0,0.03333333333333333
36197,41.50404757850477,9.115888299750829e-06,1.0,0.03333333333333333
36198,41.50404757850477,9.547716114208058e-06,1.0,0.029166666666666667
36199,41.50404757850477,1.0000000000000003e-05,1.0,0.029166666666666667
36200,43.470131581250264,1.0000000000000003e-09,0.9999999757300302,3.5625
36201,43.470131581250264,1.04737089795945e-09,0.9999999822047975,3.5625
36202,43.470131581250264,1.0969857978923838e-09,0.9999999871368189,3.5625
36203,43.470131581250264,1.1489510001873094e-09,0.9999999908482163,3.5625
36204,43.470131581250264,1.2033778407775896e-09,0.9999999935863741,3.5625
36205,43.470131581250264,1.2603829296797278e-09,0.9999999955943731,3.5625
36206,43.470131581250264,1.3200884008314183e-09,0.9999999970196468,3.5625
36207,43.470131581250264,1.382622173764656e-09,0.999999998020283,3.558333333333333
36208,43.470131581250264,1.448118227674534e-09,0.999999998710803,3.558333333333333
36209,43.470131581250264,1.5167168884709228e-09,0.9999999991758771,3.558333333333333
36210,43.470131581250264,1.588565129428053e-09,0.999999999484321,3.558333333333333
36211,43.470131581250264,1.6638168860761293e-09,0.9999999996851326,3.558333333333333
36212,43.470131581250264,1.7426333860096503e-09,0.9999999998122534,3.558333333333333
36213,43.470131581250264,1.8251834943190437e-09,0.9999999998905338,3.558333333333333
36214,43.470131581250264,1.911644075385702e-09,0.999999999938079,3.558333333333333
36215,43.470131581250264,2.0022003718155847e-09,0.9999999999658399,3.558333333333333
36216,43.470131581250264,2.0970464013232334e-09,0.9999999999815956,3.5541666666666667
36217,43.470131581250264,2.1963853724165465e-09,0.9999999999904106,3.5541666666666667
36218,43.470131581250264,2.300430119772919e-09,0.9999999999951404,3.5541666666666667
36219,43.470131581250264,2.409403560239525e-09,0.9999999999976247,3.5541666666666667
36220,43.470131581250264,2.5235391704347665e-09,1.0,3.5541666666666667
36221,43.470131581250264,2.6430814869741065e-09,1.0,3.5541666666666667
36222,43.470131581250264,2.7682866303920673e-09,1.0,3.5541666666666667
36223,43.470131581250264,2.899422853882877e-09,1.0,3.55
36224,43.470131581250264,3.036771118035458e-09,1.0,3.55
36225,43.470131581250264,3.18062569279412e-09,1.0,3.55
36226,43.470131581250264,3.3312947879346744e-09,1.0,3.55
36227,43.470131581250264,3.4891012134067745e-09,1.0,3.55
36228,43.470131581250264,3.6543830709572574e-09,1.0,3.5458333333333334
36229,43.470131581250264,3.827494478516312e-09,1.0,3.5458333333333334
36230,43.470131581250264,4.0088063288984654e-09,1.0,3.5458333333333334
36231,43.470131581250264,4.198707084443911e-09,1.0,3.5458333333333334
